filter,reducer,model,fold,n_features,auroc,bal_acc,f1_macro
panel_promoters,pls20,random_forest,3,20.0,0.8289326733021541,0.6649051490514905,0.6711010709504684
panel_promoters,pls20,logistic,3,20.0,0.8678363481542851,0.6260162601626016,0.6268759247516381
panel_promoters,pls20,elasticnet,3,20.0,0.8667267507216635,0.6260162601626016,0.6268759247516381
panel_promoters,pls20,svm,3,20.0,0.8672579368019585,0.6356368563685636,0.6370628113143083
panel_promoters,pls20,mlp,3,20.0,0.8546208777988084,0.6052845528455285,0.6059189441542383
panel_promoters,pls20,cnn,3,20.0,0.8542682505843286,0.6275067750677507,0.6274198679710491
panel_promoters,pls30,xgboost,3,30.0,0.845618260949939,0.6745257452574526,0.685817904180187
panel_promoters,pls30,random_forest,3,30.0,0.8260374591456491,0.6649051490514905,0.6752066188774167
panel_promoters,pls30,logistic,3,30.0,0.8649982243746769,0.6471544715447154,0.6469774436090225
panel_promoters,pls30,elasticnet,3,30.0,0.86564553709953,0.6471544715447154,0.6469774436090225
panel_promoters,pls30,svm,3,30.0,0.8700293155927968,0.660840108401084,0.6635624538063563
panel_promoters,pls30,mlp,3,30.0,0.8505220109246799,0.6234417344173441,0.6260453332211454
panel_promoters,pls30,cnn,3,30.0,0.856197591922757,0.6182926829268293,0.6167295597484277
panel_promoters,ae,xgboost,4,64.0,0.8087934215576752,0.6515292295780101,0.6482977927422372
panel_promoters,ae,random_forest,4,64.0,0.8054985590518798,0.6459736740224545,0.6392140538448338
panel_promoters,ae,logistic,4,64.0,0.7431429930444938,0.5989740611691832,0.5815901640957997
panel_promoters,ae,elasticnet,4,64.0,0.7408429240190032,0.5989740611691832,0.5811412589444626
panel_promoters,ae,svm,4,64.0,0.7114300261478301,0.4612078977932636,0.4572508966411487
panel_promoters,ae,mlp,4,64.0,0.6955086179631177,0.407936507936508,0.2797121007647323
panel_promoters,ae,cnn,4,64.0,0.700885223324974,0.4590205187766163,0.4562101570187823
panel_promoters,ae_vae,xgboost,4,64.0,0.7485890555501529,0.5860627177700348,0.5822815069803021
panel_promoters,ae_vae,random_forest,4,64.0,0.7472784436520731,0.5941927990708479,0.5894308943089431
panel_promoters,ae_vae,logistic,4,64.0,0.7293345448288181,0.5342237708091367,0.5034200867534201
panel_promoters,ae_vae,elasticnet,4,64.0,0.7172233349619687,0.5198412698412699,0.4945876041766452
panel_promoters,ae_vae,svm,4,64.0,0.7613872580721904,0.583778552071235,0.57605947369458
panel_promoters,ae_vae,mlp,4,64.0,0.7598084831792892,0.6066976384049555,0.592835437024417
panel_promoters,ae_vae,cnn,4,64.0,0.7547655070023077,0.5815137437088658,0.5613779556121054
panel_promoters,chrom_hmm,xgboost,4,14.0,0.8749608574483495,0.7117305458768873,0.7113293851413164
panel_promoters,chrom_hmm,random_forest,4,14.0,0.8526959096491599,0.6814750290360047,0.6844977515709223
panel_promoters,chrom_hmm,logistic,4,14.0,0.7950271433971063,0.6203058459156021,0.5866875903276602
panel_promoters,chrom_hmm,elasticnet,4,14.0,0.8024894012477842,0.6217963608207512,0.5881206283683064
panel_promoters,chrom_hmm,svm,4,14.0,0.8206678135288765,0.6444057297715834,0.6174242424242424
panel_promoters,chrom_hmm,mlp,4,14.0,0.850425449747665,0.6062717770034843,0.5946088716277548
panel_promoters,chrom_hmm,cnn,4,14.0,0.8607721622885064,0.6992450638792103,0.639572906239573
panel_promoters,none,xgboost,4,3108.0,0.9096258709431336,0.6796747967479675,0.6899448091179257
panel_promoters,none,random_forest,4,3108.0,0.8802805678719845,0.6460511033681765,0.6532567049808429
panel_promoters,none,logistic,4,3108.0,0.9015284439162804,0.7697638404955479,0.7610158335466414
panel_promoters,none,elasticnet,4,3108.0,0.9118002321311792,0.7642082849399922,0.7502930566263747
panel_promoters,none,svm,4,3108.0,0.884463144997472,0.7168989547038328,0.7015941387996847
panel_promoters,none,mlp,4,3108.0,0.7981450388335221,0.5342624854819976,0.4203096236165635
panel_promoters,none,cnn,4,3108.0,0.6288053704784944,0.3333333333333333,0.2231292517006803
panel_promoters,pca100,xgboost,4,100.0,0.8789734550312568,0.6862369337979094,0.6820479855986372
panel_promoters,pca100,random_forest,4,100.0,0.8500603686532279,0.6976384049554781,0.6954059322480375
panel_promoters,pca100,logistic,4,100.0,0.9060085945393398,0.7863337204800619,0.7619456516782597
panel_promoters,pca100,elasticnet,4,100.0,0.9067143251385442,0.8022067363530777,0.7733549575541283
panel_promoters,pca100,svm,4,100.0,0.9045003964611436,0.7682733255903987,0.7622451157286149
panel_promoters,pca100,mlp,4,100.0,0.8639024105742986,0.6398180410375532,0.6384944986652376
panel_promoters,pca100,cnn,4,100.0,0.8000801525939778,0.6011420828494,0.5842350799340047
panel_promoters,pca200,xgboost,4,200.0,0.869405251894356,0.6924893534649632,0.6839022757697456
panel_promoters,pca200,random_forest,4,200.0,0.8401161137842336,0.708362369337979,0.7028329306299681
panel_promoters,pca200,logistic,4,200.0,0.9068633682273608,0.7601432442895857,0.7462030770762723
panel_promoters,pca200,elasticnet,4,200.0,0.9065858671909374,0.7760162601626016,0.7584313299672439
panel_promoters,pca200,svm,4,200.0,0.9038294115411488,0.7660859465737514,0.7679255610290093
panel_promoters,pca200,mlp,4,200.0,0.873366562844224,0.6881339527680991,0.6774203099498823
panel_promoters,pca200,cnn,4,200.0,0.76368743797657,0.5224932249322493,0.4738816738816738
panel_promoters,pca300,xgboost,4,300.0,0.8665975458849048,0.6415021293070073,0.6357356753374452
panel_promoters,pca300,random_forest,4,300.0,0.8194991201382722,0.6676926054974835,0.6569864676577241
panel_promoters,pca300,logistic,4,300.0,0.9052993704218256,0.7601432442895857,0.7474978512788596
panel_promoters,pca300,elasticnet,4,300.0,0.9047271398676088,0.7427797135114208,0.7341681088601582
panel_promoters,pca300,svm,4,300.0,0.9050788727025908,0.7398954703832752,0.7475790904734843
panel_promoters,pca300,mlp,4,300.0,0.8872635623130621,0.6874177313201703,0.6959648724354607
panel_promoters,pca300,cnn,4,300.0,0.7529408034199591,0.5833333333333334,0.5357547049933356
panel_promoters,pls20,xgboost,4,20.0,0.8805636107450784,0.6073557878435928,0.5977959029852755
panel_promoters,pls20,random_forest,4,20.0,0.8616958702445086,0.625803329461866,0.6233139759969029
panel_promoters,pls20,logistic,4,20.0,0.8829856826257229,0.6848432055749128,0.6932236970698509
panel_promoters,pls20,elasticnet,4,20.0,0.8829475281314397,0.686333720480062,0.6961575158296469
panel_promoters,pls20,svm,4,20.0,0.8799497301195097,0.6889082462253193,0.6999524956181302
panel_promoters,pls20,mlp,4,20.0,0.8669129648543744,0.678590785907859,0.694093927893738
panel_promoters,pls20,cnn,4,20.0,0.8924263698444103,0.6841463414634146,0.6947507727774807
panel_promoters,pls30,xgboost,4,30.0,0.8564962574414317,0.5947541618273325,0.5878442545109211
panel_promoters,pls30,random_forest,4,30.0,0.8529856147160798,0.6217382888114595,0.6219635836954273
panel_promoters,pls30,logistic,4,30.0,0.8804613065882395,0.7144018583042974,0.7251873722461958
panel_promoters,pls30,elasticnet,4,30.0,0.8838307313234468,0.7040843979868371,0.7164710512304096
panel_promoters,pls30,svm,4,30.0,0.8741255792296982,0.6556716995741386,0.6654696066460772
panel_promoters,pls30,mlp,4,30.0,0.8615276942730336,0.6061749903213318,0.6091954022988505
panel_promoters,pls30,cnn,4,30.0,0.8992272088487869,0.6491289198606273,0.6546328973054469
variance,ae,xgboost,0,64.0,0.8770625137109915,0.6697987471677994,0.6619141265158964
variance,ae,random_forest,0,64.0,0.8905582592290262,0.6931960549113688,0.680834988689991
variance,ae,logistic,0,64.0,0.9183701497606002,0.7452752232440357,0.6943860426018853
variance,ae,elasticnet,0,64.0,0.9178088341663434,0.7452752232440357,0.6948120627445721
variance,ae,svm,0,64.0,0.9058561728330422,0.7688058110089298,0.7119978004605286
variance,ae,mlp,0,64.0,0.9048277748316688,0.7381380781020925,0.6944816943380161
variance,ae,cnn,0,64.0,0.8994556922268191,0.7163734506197521,0.6269424998068988
variance,ae_vae,xgboost,0,64.0,0.8683416051302882,0.6574703451952552,0.6470421522679829
variance,ae_vae,random_forest,0,64.0,0.8714726189262518,0.710269225643076,0.6836211005191636
variance,ae_vae,logistic,0,64.0,0.9011036102340756,0.7524123683859788,0.6887914906140296
variance,ae_vae,elasticnet,0,64.0,0.9004055073296658,0.7578768492602959,0.6954853557863238
variance,ae_vae,svm,0,64.0,0.8909338218725575,0.7440090630414501,0.6893939393939394
variance,ae_vae,mlp,0,64.0,0.8917008419956262,0.749746767959483,0.6851201086495203
variance,ae_vae,cnn,0,64.0,0.8758232356834746,0.7107690257230441,0.6281978291792834
variance,chrom_hmm,xgboost,0,15.0,0.8590202065679847,0.6878648540583766,0.6749356328110907
variance,chrom_hmm,random_forest,0,15.0,0.8559044794038377,0.6422031187524989,0.6379844961240311
variance,chrom_hmm,logistic,0,15.0,0.8794632130642824,0.7085565773690524,0.64824258345567
variance,chrom_hmm,elasticnet,0,15.0,0.8896578979477846,0.7262161801945889,0.6692825405367026
variance,chrom_hmm,svm,0,15.0,0.8983258097647635,0.7507397041183527,0.700026630532689
variance,chrom_hmm,mlp,0,15.0,0.86850202382055,0.6175862988138078,0.6279330485767778
variance,chrom_hmm,cnn,0,15.0,0.8506179589095441,0.61437425029988,0.6153736400927413
variance,none,xgboost,0,5000.0,0.9144396660168128,0.7105824336931894,0.7144487344487344
variance,none,random_forest,0,5000.0,0.9236654058187538,0.6819938691190189,0.6763557816189395
variance,none,logistic,0,5000.0,0.9211699118785956,0.6841130214580834,0.6856368563685638
variance,none,elasticnet,0,5000.0,0.906765796845974,0.6647807543649207,0.6662362119989239
variance,none,svm,0,5000.0,0.9148366091790028,0.7235905637744903,0.7110334928450142
variance,none,mlp,0,5000.0,0.9120020708040402,0.703718512594962,0.7100942100426689
variance,none,cnn,0,5000.0,0.6985048594738053,0.3948420631747301,0.3408667287977633
variance,pca100,xgboost,0,100.0,0.8964051574177457,0.720924963347994,0.7072744115747004
variance,pca100,random_forest,0,100.0,0.8968498691193926,0.7085965613754498,0.6932251695541346
variance,pca100,logistic,0,100.0,0.921601742471042,0.7471211515393842,0.7245570716915747
variance,pca100,elasticnet,0,100.0,0.9207079339329708,0.7542582966813275,0.7247884858504327
variance,pca100,svm,0,100.0,0.9087559850563146,0.7181260829001732,0.6991209391209391
variance,pca100,mlp,0,100.0,0.905985156184423,0.7688457950153271,0.7602693426383013
variance,pca100,cnn,0,100.0,0.8695919360501895,0.5650473144075704,0.5425909494232476
variance,pca200,xgboost,0,200.0,0.9035955651240256,0.7375916300146609,0.7204949834289139
variance,pca200,random_forest,0,200.0,0.8747029349206125,0.6828068772491003,0.6557043494200433
variance,pca200,logistic,0,200.0,0.9200218477273668,0.6978408636545382,0.6964434258551906
variance,pca200,elasticnet,0,200.0,0.9214756719275172,0.7257097161135545,0.7184003891320964
variance,pca200,svm,0,200.0,0.9119709542296064,0.7069238971078234,0.6948562466775404
variance,pca200,mlp,0,200.0,0.9147804384771036,0.7341130214580834,0.733157991878922
variance,pca200,cnn,0,200.0,0.8189604087199297,0.4781420765027322,0.4265755704462838
variance,pca300,xgboost,0,300.0,0.9057871520218608,0.7514594162335065,0.732014694016223
variance,pca300,random_forest,0,300.0,0.8667521547124607,0.6879581500733041,0.6332316630355846
variance,pca300,logistic,0,300.0,0.9246058475919472,0.7076436092229774,0.7060725923001372
variance,pca300,elasticnet,0,300.0,0.9242792816904348,0.7157736905237905,0.7157350328082036
variance,pca300,svm,0,300.0,0.912786935441403,0.71098893775823,0.7018501009676553
variance,pca300,mlp,0,300.0,0.9157012287554842,0.7065173930427829,0.7033888014610169
variance,pca300,cnn,0,300.0,0.8573259555273286,0.5671731307477009,0.5305478912100906
variance,pls20,xgboost,0,20.0,0.8707191309614393,0.6813141410102626,0.6965965894142689
variance,pls20,random_forest,0,20.0,0.8718333366868071,0.6565173930427829,0.6715883801374763
variance,pls20,logistic,0,20.0,0.9022017411648487,0.6581900573104091,0.6578534514581026
variance,pls20,elasticnet,0,20.0,0.9048768297323776,0.669119019059043,0.6691704679594759
variance,pls20,svm,0,20.0,0.9041371567831572,0.6622550979608156,0.6642804350121424
variance,pls20,mlp,0,20.0,0.9009582540184676,0.6636545381847262,0.6652450773062644
variance,pls20,cnn,0,20.0,0.9107304150198104,0.6979808076769292,0.7037710787710788
variance,pls30,xgboost,0,30.0,0.8706048460387247,0.6633813141410103,0.6801772503036837
variance,pls30,random_forest,0,30.0,0.867644143172886,0.6674463547914168,0.6799665007068659
variance,pls30,logistic,0,30.0,0.9042341271006668,0.6969878715180594,0.693537785031053
variance,pls30,elasticnet,0,30.0,0.9056534173576244,0.6762561642009862,0.6735970041443209
variance,pls30,svm,0,30.0,0.9074136590012593,0.695588431294149,0.6896103485606367
variance,pls30,mlp,0,30.0,0.8967799904294588,0.6748567239770759,0.672602835393533
variance,pls30,cnn,0,30.0,0.9103656305166552,0.6939157670265228,0.7024053491493277
variance,ae,xgboost,1,64.0,0.8850379452496658,0.7169344042838018,0.7120016540022144
variance,ae,random_forest,1,64.0,0.9044406102241817,0.6931726907630522,0.6957215811168206
variance,ae,logistic,1,64.0,0.8945240338546573,0.7295850066934405,0.7204412629249229
variance,ae,elasticnet,1,64.0,0.8974491329883773,0.7255689424364125,0.7148946535135794
variance,ae,svm,1,64.0,0.8854658137381263,0.6625836680053548,0.6493375713297059
variance,ae,mlp,1,64.0,0.8999794695563206,0.6962516733601071,0.6900575065497475
variance,ae,cnn,1,64.0,0.891830536439555,0.7449799196787149,0.6873827260824417
variance,ae_vae,xgboost,1,64.0,0.8571574595846441,0.6172021419009371,0.6094448640030689
variance,ae_vae,random_forest,1,64.0,0.8649413379864311,0.6474564926372155,0.6395000630076412
variance,ae_vae,logistic,1,64.0,0.8863221846582473,0.6712182061579651,0.6517186517186517
variance,ae_vae,elasticnet,1,64.0,0.8851096660387222,0.6712182061579651,0.6517186517186517
variance,ae_vae,svm,1,64.0,0.8710504009383996,0.656091030789826,0.640966440966441
variance,ae_vae,mlp,1,64.0,0.8805941340667625,0.6727576974564927,0.6521282018605836
variance,ae_vae,cnn,1,64.0,0.8826115742304769,0.667536813922356,0.6597169907360277
variance,chrom_hmm,xgboost,1,15.0,0.8682415258608381,0.6987282463186077,0.6987282463186077
variance,chrom_hmm,random_forest,1,15.0,0.877243897058349,0.6724899598393574,0.6737499360253851
variance,chrom_hmm,logistic,1,15.0,0.8680573051479006,0.660107095046854,0.6415657788539144
variance,chrom_hmm,elasticnet,1,15.0,0.877252483125977,0.6585676037483267,0.6401256789187825
variance,chrom_hmm,svm,1,15.0,0.9000930680878628,0.6922356091030789,0.6851025706658865
variance,chrom_hmm,mlp,1,15.0,0.8522148589378675,0.6124497991967871,0.5072923582417525
variance,chrom_hmm,cnn,1,15.0,0.8952014873716242,0.7008701472556895,0.6376224050137095
variance,none,xgboost,1,5000.0,0.9241397697518297,0.6941097724230253,0.7026403191285655
variance,none,random_forest,1,5000.0,0.9212901553029051,0.7067603748326641,0.7182004102032155
variance,none,logistic,1,5000.0,0.9128840809636808,0.6925702811244979,0.7029930423782416
variance,none,elasticnet,1,5000.0,0.9040338953296608,0.6734270414993307,0.6808945065629558
variance,none,svm,1,5000.0,0.9193605662607884,0.6814591700133869,0.6915290036935833
variance,none,mlp,1,5000.0,0.8890162569394059,0.7329317269076304,0.7090700189240335
variance,none,cnn,1,5000.0,0.8391209223250983,0.4655957161981258,0.3119072267556758
variance,pca100,xgboost,1,100.0,0.9002310223081658,0.7234270414993307,0.7223289357435698
variance,pca100,random_forest,1,100.0,0.9097103181776826,0.7194109772423025,0.7315971016505776
variance,pca100,logistic,1,100.0,0.8940871038411685,0.6941097724230255,0.6957403651115618
variance,pca100,elasticnet,1,100.0,0.8974819083062737,0.699665327978581,0.7025976202446791
variance,pca100,svm,1,100.0,0.913106630246062,0.7067603748326641,0.713989432898908
variance,pca100,mlp,1,100.0,0.8902809520381751,0.6623159303882197,0.6691468253968255
variance,pca100,cnn,1,100.0,0.8440904269305252,0.6570281124497992,0.6369343670290794
variance,pca200,xgboost,1,200.0,0.9085466302260664,0.6971887550200803,0.6974071070633979
variance,pca200,random_forest,1,200.0,0.9048292997731529,0.752409638554217,0.7324713928124441
variance,pca200,logistic,1,200.0,0.9113143785225316,0.7632530120481928,0.7686206389947542
variance,pca200,elasticnet,1,200.0,0.9155071300205234,0.7688085676037484,0.7803854282825778
variance,pca200,svm,1,200.0,0.9166898260432592,0.7067603748326641,0.715947614151207
variance,pca200,mlp,1,200.0,0.89948117429548,0.7265060240963855,0.7345065965629716
variance,pca200,cnn,1,200.0,0.7777661554857717,0.5436412315930389,0.4863422407388447
variance,pca300,xgboost,1,300.0,0.9139038115482728,0.774966532797858,0.7637658637658639
variance,pca300,random_forest,1,300.0,0.892415578533838,0.7468540829986613,0.7264307060975067
variance,pca300,logistic,1,300.0,0.9106639107633376,0.7728246318607764,0.7830265591193335
variance,pca300,elasticnet,1,300.0,0.9121301941193156,0.7465863453815261,0.7554601881096082
variance,pca300,svm,1,300.0,0.9166760815184608,0.7107764390896921,0.7225529100529101
variance,pca300,mlp,1,300.0,0.9155727658637356,0.7354752342704151,0.7546184387224849
variance,pca300,cnn,1,300.0,0.8049900998067452,0.6063587684069612,0.5683524205263336
variance,pls20,xgboost,1,20.0,0.863865110338382,0.6385542168674698,0.6533634651600754
variance,pls20,random_forest,1,20.0,0.8473532888427905,0.599665327978581,0.5790225759530444
variance,pls20,logistic,1,20.0,0.8964630763759317,0.6734270414993307,0.685312588309679
variance,pls20,elasticnet,1,20.0,0.8958580366683653,0.6734270414993307,0.685312588309679
variance,pls20,svm,1,20.0,0.8972517948772482,0.6647925033467202,0.675544341650313
variance,pls20,mlp,1,20.0,0.8688938999940286,0.6385542168674698,0.6454119650840963
variance,pls20,cnn,1,20.0,0.8922597228027688,0.635475234270415,0.6364021164021164
variance,pls30,xgboost,1,30.0,0.86372188007467,0.606760374832664,0.6074874763899154
variance,pls30,random_forest,1,30.0,0.8484221278714786,0.6283801874163321,0.6205178309721543
variance,pls30,logistic,1,30.0,0.8983623883816888,0.6441097724230254,0.6482657887912281
variance,pls30,elasticnet,1,30.0,0.897112729552196,0.6774431057563587,0.6896627264937147
variance,pls30,svm,1,30.0,0.8966606360263513,0.6481258366800535,0.6536981125412716
variance,pls30,mlp,1,30.0,0.8701882325054626,0.6178714859437752,0.6190785021430183
variance,pls30,cnn,1,30.0,0.9071880405274664,0.6521419009370817,0.6603103056747588
